Country,ReporterISO3,x_lon,y_lat,name_match
Syrian Arab Republic,SYR,38.57395271340559,35.027461757948664,True
Bahrain,BHR,,,False
Poland,POL,19.076267455907114,51.88441732442235,True
Oman,OMN,56.97737417306399,20.79773600919382,True
"Hong Kong, China",HKG,,,False
Poland,POL,19.076267455907114,51.88441732442235,True
Poland,POL,19.076267455907114,51.88441732442235,True
Tanzania,TZA,34.14207062768624,-6.207829437269719,True
Tanzania,TZA,34.14207062768624,-6.207829437269719,True
"Hong Kong, China",HKG,,,False
Mauritius,MUS,,,False
Oman,OMN,56.97737417306399,20.79773600919382,True
Turkey,TUR,35.45493090001703,38.63352071792403,True
Georgia,GEO,43.60200543890522,42.29761033333508,True
Bosnia and Herzegovina,BIH,18.115159909331382,43.853096239912816,True
Malaysia,MYS,102.07211202137817,3.8329188094189277,True
Armenia,ARM,45.063666574798575,39.95249705663373,True
Ukraine,UKR,30.980774020171626,48.804606078790414,True
Seychelles,SYC,,,False
Russian Federation,RUS,88.59732850428603,59.40587000000008,True
Azerbaijan,AZE,47.63524399042388,40.038047390292924,True
Mauritius,MUS,,,False
Spain,ESP,-3.5199679433204363,39.917912604322396,True
Poland,POL,19.076267455907114,51.88441732442235,True
Bosnia and Herzegovina,BIH,18.115159909331382,43.853096239912816,True
Germany,DEU,10.432351054415541,51.43122793233069,True
Poland,POL,19.076267455907114,51.88441732442235,True
Russian Federation,RUS,88.59732850428603,59.40587000000008,True
Austria,AUT,14.953149823900707,47.91918132180231,True
Kuwait,KWT,47.393072294433196,29.202662258413646,True
Bulgaria,BGR,25.138533162759185,42.73941996924254,True
Bosnia and Herzegovina,BIH,18.115159909331382,43.853096239912816,True
Brazil,BRA,-49.71162179067407,-14.073688449767289,True
Tunisia,TUN,8.914019710111802,33.94155904798339,True
Senegal,SEN,-14.729191157319399,14.495174974012365,True
"Congo, Rep.",COG,15.943964403964879,-0.6482288549870177,True
Bosnia and Herzegovina,BIH,18.115159909331382,43.853096239912816,True
Russian Federation,RUS,88.59732850428603,59.40587000000008,True
Georgia,GEO,43.60200543890522,42.29761033333508,True
United States,USA,-99.31483211377505,37.23674500000004,True
Togo,TGO,1.1192623506213286,8.494843553089922,True
United Kingdom,GBR,-1.753312127795028,54.22468791362445,True
Switzerland,CHE,8.28651553630333,46.80966248227965,True
Oman,OMN,56.97737417306399,20.79773600919382,True
Rwanda,RWA,30.030836434099793,-1.9570120174271501,True
United Kingdom,GBR,-1.753312127795028,54.22468791362445,True
Uganda,UGA,32.54650624332488,1.3803727233898533,True
Switzerland,CHE,8.28651553630333,46.80966248227965,True
Sudan,SUD,,,False
United Kingdom,GBR,-1.753312127795028,54.22468791362445,True
Ukraine,UKR,30.980774020171626,48.804606078790414,True
Thailand,THA,101.66324449034873,13.037021084032567,True
Mauritius,MUS,,,False
United Arab Emirates,ARE,54.987923662782734,24.28183858896037,True
Malta,MLT,,,False
Germany,DEU,10.432351054415541,51.43122793233069,True
Brazil,BRA,-49.71162179067407,-14.073688449767289,True
Lebanon,LBN,35.79466178592026,33.865181281055996,True
Jordan,JOR,36.31227573435423,31.294575914020967,True
Mauritius,MUS,,,False
Bosnia and Herzegovina,BIH,18.115159909331382,43.853096239912816,True
Cyprus,CYP,33.032991202207015,34.83987630872917,True
Tanzania,TZA,34.14207062768624,-6.207829437269719,True
Cote d'Ivoire,CIV,-5.682611007233913,7.540625311712404,False
Tanzania,TZA,34.14207062768624,-6.207829437269719,True
Albania,ALB,19.967590031898183,41.24789602311034,True
Malaysia,MYS,102.07211202137817,3.8329188094189277,True
Algeria,DZA,0.5262737270331161,27.916216233831705,True
Slovak Republic,SVK,19.630113820701496,48.71193655048388,False
Poland,POL,19.076267455907114,51.88441732442235,True
Lebanon,LBN,35.79466178592026,33.865181281055996,True
South Africa,ZAF,26.147627045756522,-28.408524061803796,True
Bulgaria,BGR,25.138533162759185,42.73941996924254,True
Mauritania,MRT,-11.492962824158509,21.163411363199195,True
Spain,ESP,-3.5199679433204363,39.917912604322396,True
Libya,LBY,17.258924170759457,26.303265590921555,True
Saudi Arabia,SAU,44.55272448770118,24.26549591724806,True
Bosnia and Herzegovina,BIH,18.115159909331382,43.853096239912816,True
Morocco,MAR,-9.983264573567473,28.490393073026723,True
United States,USA,-99.31483211377505,37.23674500000004,True
France,FRA,,,False
"Gambia, The",GMB,-16.04187367261004,13.401624152067889,True
Mauritius,MUS,,,False
Russian Federation,RUS,88.59732850428603,59.40587000000008,True
Mauritius,MUS,,,False
Belgium,BEL,4.73735646239664,50.579677842809055,True
Qatar,QAT,51.179364987393605,25.349047349544065,True
Saudi Arabia,SAU,44.55272448770118,24.26549591724806,True
Ghana,GHA,-1.0873747725227225,7.815686041693979,True
Mauritius,MUS,,,False
United States,USA,-99.31483211377505,37.23674500000004,True
Romania,ROM,,,False
Belgium,BEL,4.73735646239664,50.579677842809055,True
Turkey,TUR,35.45493090001703,38.63352071792403,True
Oman,OMN,56.97737417306399,20.79773600919382,True
Jordan,JOR,36.31227573435423,31.294575914020967,True
Mauritius,MUS,,,False
Spain,ESP,-3.5199679433204363,39.917912604322396,True
Slovak Republic,SVK,19.630113820701496,48.71193655048388,False
Sudan,SUD,,,False
Lebanon,LBN,35.79466178592026,33.865181281055996,True
Belarus,BLR,27.78641113896777,53.70603740092703,True
United States,USA,-99.31483211377505,37.23674500000004,True
Mauritius,MUS,,,False
Russian Federation,RUS,88.59732850428603,59.40587000000008,True
Bosnia and Herzegovina,BIH,18.115159909331382,43.853096239912816,True
Saudi Arabia,SAU,44.55272448770118,24.26549591724806,True
Qatar,QAT,51.179364987393605,25.349047349544065,True
Lebanon,LBN,35.79466178592026,33.865181281055996,True
Mauritania,MRT,-11.492962824158509,21.163411363199195,True
Croatia,HRV,15.583559315982109,44.54481364600758,True
United Kingdom,GBR,-1.753312127795028,54.22468791362445,True
Russian Federation,RUS,88.59732850428603,59.40587000000008,True
Niger,NER,9.77410100540003,17.39008871100311,True
Senegal,SEN,-14.729191157319399,14.495174974012365,True
Czech Republic,CZE,15.538166236147262,49.758268032421654,False
Algeria,DZA,0.5262737270331161,27.916216233831705,True
Spain,ESP,-3.5199679433204363,39.917912604322396,True
Qatar,QAT,51.179364987393605,25.349047349544065,True
Tanzania,TZA,34.14207062768624,-6.207829437269719,True
Tunisia,TUN,8.914019710111802,33.94155904798339,True
Oman,OMN,56.97737417306399,20.79773600919382,True
North Macedonia,MKD,21.720350512244032,41.68109950813769,True
Cote d'Ivoire,CIV,-5.682611007233913,7.540625311712404,False
United Arab Emirates,ARE,54.987923662782734,24.28183858896037,True
Tunisia,TUN,8.914019710111802,33.94155904798339,True
Mauritius,MUS,,,False
Netherlands,NLD,5.398113217342898,52.04023468689047,True
Austria,AUT,14.953149823900707,47.91918132180231,True
Israel,ISR,34.69111663789981,31.421260687784496,True
Syrian Arab Republic,SYR,38.57395271340559,35.027461757948664,True
Lebanon,LBN,35.79466178592026,33.865181281055996,True
Czech Republic,CZE,15.538166236147262,49.758268032421654,False
Qatar,QAT,51.179364987393605,25.349047349544065,True
Germany,DEU,10.432351054415541,51.43122793233069,True
Mali,MLI,-0.7009443998886491,17.954795843980627,True
Lebanon,LBN,35.79466178592026,33.865181281055996,True
Tunisia,TUN,8.914019710111802,33.94155904798339,True
Czech Republic,CZE,15.538166236147262,49.758268032421654,False
Croatia,HRV,15.583559315982109,44.54481364600758,True
United Arab Emirates,ARE,54.987923662782734,24.28183858896037,True
Mauritania,MRT,-11.492962824158509,21.163411363199195,True
China,CHN,98.76958323052159,36.79871023207684,True
Poland,POL,19.076267455907114,51.88441732442235,True
Bahrain,BHR,,,False
Czech Republic,CZE,15.538166236147262,49.758268032421654,False
Senegal,SEN,-14.729191157319399,14.495174974012365,True
Denmark,DNK,9.460776896117707,56.32431427675131,True
Mauritania,MRT,-11.492962824158509,21.163411363199195,True
South Africa,ZAF,26.147627045756522,-28.408524061803796,True
South Africa,ZAF,26.147627045756522,-28.408524061803796,True
Austria,AUT,14.953149823900707,47.91918132180231,True
Saudi Arabia,SAU,44.55272448770118,24.26549591724806,True
Poland,POL,19.076267455907114,51.88441732442235,True
Senegal,SEN,-14.729191157319399,14.495174974012365,True
Oman,OMN,56.97737417306399,20.79773600919382,True
Singapore,SGP,,,False
Qatar,QAT,51.179364987393605,25.349047349544065,True
Lebanon,LBN,35.79466178592026,33.865181281055996,True
Libya,LBY,17.258924170759457,26.303265590921555,True
Qatar,QAT,51.179364987393605,25.349047349544065,True
Lebanon,LBN,35.79466178592026,33.865181281055996,True
Slovenia,SVN,14.732281029695073,46.1274431422704,True
Slovak Republic,SVK,19.630113820701496,48.71193655048388,False
Sudan,SUD,,,False
Niger,NER,9.77410100540003,17.39008871100311,True
Spain,ESP,-3.5199679433204363,39.917912604322396,True
Mauritius,MUS,,,False
Mauritania,MRT,-11.492962824158509,21.163411363199195,True
Czech Republic,CZE,15.538166236147262,49.758268032421654,False
Spain,ESP,-3.5199679433204363,39.917912604322396,True
Jordan,JOR,36.31227573435423,31.294575914020967,True
Lebanon,LBN,35.79466178592026,33.865181281055996,True
Mauritania,MRT,-11.492962824158509,21.163411363199195,True
South Africa,ZAF,26.147627045756522,-28.408524061803796,True
Oman,OMN,56.97737417306399,20.79773600919382,True
Russian Federation,RUS,88.59732850428603,59.40587000000008,True
Tunisia,TUN,8.914019710111802,33.94155904798339,True
Kuwait,KWT,47.393072294433196,29.202662258413646,True
Albania,ALB,19.967590031898183,41.24789602311034,True
United Arab Emirates,ARE,54.987923662782734,24.28183858896037,True
United Arab Emirates,ARE,54.987923662782734,24.28183858896037,True
Cyprus,CYP,33.032991202207015,34.83987630872917,True
Slovak Republic,SVK,19.630113820701496,48.71193655048388,False
Netherlands,NLD,5.398113217342898,52.04023468689047,True
United States,USA,-99.31483211377505,37.23674500000004,True
Switzerland,CHE,8.28651553630333,46.80966248227965,True
Italy,ITA,12.631183369107305,42.55821655941108,True
Lebanon,LBN,35.79466178592026,33.865181281055996,True
Mali,MLI,-0.7009443998886491,17.954795843980627,True
Bahrain,BHR,,,False
Libya,LBY,17.258924170759457,26.303265590921555,True
Belgium,BEL,4.73735646239664,50.579677842809055,True
South Africa,ZAF,26.147627045756522,-28.408524061803796,True
Thailand,THA,101.66324449034873,13.037021084032567,True
Tunisia,TUN,8.914019710111802,33.94155904798339,True
Poland,POL,19.076267455907114,51.88441732442235,True
Cote d'Ivoire,CIV,-5.682611007233913,7.540625311712404,False
France,FRA,,,False
United Arab Emirates,ARE,54.987923662782734,24.28183858896037,True
Netherlands,NLD,5.398113217342898,52.04023468689047,True
Occ.Pal.Terr,PSE,35.30150277949676,32.13028717704515,False
Spain,ESP,-3.5199679433204363,39.917912604322396,True
Uganda,UGA,32.54650624332488,1.3803727233898533,True
Brazil,BRA,-49.71162179067407,-14.073688449767289,True
Niger,NER,9.77410100540003,17.39008871100311,True
Saudi Arabia,SAU,44.55272448770118,24.26549591724806,True
Poland,POL,19.076267455907114,51.88441732442235,True
Georgia,GEO,43.60200543890522,42.29761033333508,True
Philippines,PHL,125.20586583562849,7.6038643457295905,True
Italy,ITA,12.631183369107305,42.55821655941108,True
Occ.Pal.Terr,PSE,35.30150277949676,32.13028717704515,False
Oman,OMN,56.97737417306399,20.79773600919382,True
Bosnia and Herzegovina,BIH,18.115159909331382,43.853096239912816,True
Cote d'Ivoire,CIV,-5.682611007233913,7.540625311712404,False
Ukraine,UKR,30.980774020171626,48.804606078790414,True
Lebanon,LBN,35.79466178592026,33.865181281055996,True
Uruguay,URY,-55.818919492674105,-32.38745431898117,True
Brazil,BRA,-49.71162179067407,-14.073688449767289,True
Slovenia,SVN,14.732281029695073,46.1274431422704,True
France,FRA,,,False
Oman,OMN,56.97737417306399,20.79773600919382,True
Bulgaria,BGR,25.138533162759185,42.73941996924254,True
Tanzania,TZA,34.14207062768624,-6.207829437269719,True
Oman,OMN,56.97737417306399,20.79773600919382,True
Burkina Faso,BFA,-1.2756293256470332,12.241397813358816,True
Italy,ITA,12.631183369107305,42.55821655941108,True
Mauritius,MUS,,,False
France,FRA,,,False
Russian Federation,RUS,88.59732850428603,59.40587000000008,True
France,FRA,,,False
Oman,OMN,56.97737417306399,20.79773600919382,True
United States,USA,-99.31483211377505,37.23674500000004,True
Qatar,QAT,51.179364987393605,25.349047349544065,True
Germany,DEU,10.432351054415541,51.43122793233069,True
Uganda,UGA,32.54650624332488,1.3803727233898533,True
Seychelles,SYC,,,False
Brazil,BRA,-49.71162179067407,-14.073688449767289,True
Libya,LBY,17.258924170759457,26.303265590921555,True
Poland,POL,19.076267455907114,51.88441732442235,True
Brazil,BRA,-49.71162179067407,-14.073688449767289,True
Libya,LBY,17.258924170759457,26.303265590921555,True
Belarus,BLR,27.78641113896777,53.70603740092703,True
Uganda,UGA,32.54650624332488,1.3803727233898533,True
Belarus,BLR,27.78641113896777,53.70603740092703,True
Czech Republic,CZE,15.538166236147262,49.758268032421654,False
Albania,ALB,19.967590031898183,41.24789602311034,True
Malaysia,MYS,102.07211202137817,3.8329188094189277,True
Ukraine,UKR,30.980774020171626,48.804606078790414,True
Czech Republic,CZE,15.538166236147262,49.758268032421654,False
Malaysia,MYS,102.07211202137817,3.8329188094189277,True
France,FRA,,,False
Saudi Arabia,SAU,44.55272448770118,24.26549591724806,True
Belgium,BEL,4.73735646239664,50.579677842809055,True
Occ.Pal.Terr,PSE,35.30150277949676,32.13028717704515,False
Spain,ESP,-3.5199679433204363,39.917912604322396,True
Albania,ALB,19.967590031898183,41.24789602311034,True
Spain,ESP,-3.5199679433204363,39.917912604322396,True
Lebanon,LBN,35.79466178592026,33.865181281055996,True
Azerbaijan,AZE,47.63524399042388,40.038047390292924,True
Niger,NER,9.77410100540003,17.39008871100311,True
North Macedonia,MKD,21.720350512244032,41.68109950813769,True
France,FRA,,,False
India,IND,79.17905943580504,21.87220530851453,True
Senegal,SEN,-14.729191157319399,14.495174974012365,True
Ghana,GHA,-1.0873747725227225,7.815686041693979,True
Sudan,SUD,,,False
Italy,ITA,12.631183369107305,42.55821655941108,True
Canada,CAN,-110.24380777716146,56.70192,True
Libya,LBY,17.258924170759457,26.303265590921555,True
Ukraine,UKR,30.980774020171626,48.804606078790414,True
Libya,LBY,17.258924170759457,26.303265590921555,True
Tunisia,TUN,8.914019710111802,33.94155904798339,True
Poland,POL,19.076267455907114,51.88441732442235,True
Argentina,ARG,-64.08055162984822,-37.23919951756829,True
Denmark,DNK,9.460776896117707,56.32431427675131,True
Russian Federation,RUS,88.59732850428603,59.40587000000008,True
Tunisia,TUN,8.914019710111802,33.94155904798339,True
Poland,POL,19.076267455907114,51.88441732442235,True
Syrian Arab Republic,SYR,38.57395271340559,35.027461757948664,True
South Africa,ZAF,26.147627045756522,-28.408524061803796,True
Saudi Arabia,SAU,44.55272448770118,24.26549591724806,True
Lebanon,LBN,35.79466178592026,33.865181281055996,True
Mali,MLI,-0.7009443998886491,17.954795843980627,True
France,FRA,,,False
Qatar,QAT,51.179364987393605,25.349047349544065,True
Occ.Pal.Terr,PSE,35.30150277949676,32.13028717704515,False
Mauritius,MUS,,,False
United Arab Emirates,ARE,54.987923662782734,24.28183858896037,True
Senegal,SEN,-14.729191157319399,14.495174974012365,True
Albania,ALB,19.967590031898183,41.24789602311034,True
Spain,ESP,-3.5199679433204363,39.917912604322396,True
Occ.Pal.Terr,PSE,35.30150277949676,32.13028717704515,False
Uruguay,URY,-55.818919492674105,-32.38745431898117,True
Jordan,JOR,36.31227573435423,31.294575914020967,True
Bulgaria,BGR,25.138533162759185,42.73941996924254,True
Russian Federation,RUS,88.59732850428603,59.40587000000008,True
Bahrain,BHR,,,False
South Africa,ZAF,26.147627045756522,-28.408524061803796,True
Burkina Faso,BFA,-1.2756293256470332,12.241397813358816,True
South Africa,ZAF,26.147627045756522,-28.408524061803796,True
Norway,NOR,,,False
Uruguay,URY,-55.818919492674105,-32.38745431898117,True
Spain,ESP,-3.5199679433204363,39.917912604322396,True
Mauritius,MUS,,,False
Cote d'Ivoire,CIV,-5.682611007233913,7.540625311712404,False
Tunisia,TUN,8.914019710111802,33.94155904798339,True
Brazil,BRA,-49.71162179067407,-14.073688449767289,True
Uganda,UGA,32.54650624332488,1.3803727233898533,True
Saudi Arabia,SAU,44.55272448770118,24.26549591724806,True
Occ.Pal.Terr,PSE,35.30150277949676,32.13028717704515,False
Jordan,JOR,36.31227573435423,31.294575914020967,True
Albania,ALB,19.967590031898183,41.24789602311034,True
Austria,AUT,14.953149823900707,47.91918132180231,True
Lithuania,LTU,24.127801340727693,55.091237087618765,True
Pakistan,PAK,70.0926280198014,30.35765635835316,True
Austria,AUT,14.953149823900707,47.91918132180231,True
Switzerland,CHE,8.28651553630333,46.80966248227965,True
Slovenia,SVN,14.732281029695073,46.1274431422704,True
Tunisia,TUN,8.914019710111802,33.94155904798339,True
Russian Federation,RUS,88.59732850428603,59.40587000000008,True
Brazil,BRA,-49.71162179067407,-14.073688449767289,True
Poland,POL,19.076267455907114,51.88441732442235,True
Turkey,TUR,35.45493090001703,38.63352071792403,True
South Africa,ZAF,26.147627045756522,-28.408524061803796,True
Tunisia,TUN,8.914019710111802,33.94155904798339,True
Senegal,SEN,-14.729191157319399,14.495174974012365,True
Norway,NOR,,,False
Libya,LBY,17.258924170759457,26.303265590921555,True
Belarus,BLR,27.78641113896777,53.70603740092703,True
Libya,LBY,17.258924170759457,26.303265590921555,True
Poland,POL,19.076267455907114,51.88441732442235,True
Qatar,QAT,51.179364987393605,25.349047349544065,True
Kuwait,KWT,47.393072294433196,29.202662258413646,True
Hungary,HUN,19.103248422838412,47.24520437274364,True
Occ.Pal.Terr,PSE,35.30150277949676,32.13028717704515,False
Oman,OMN,56.97737417306399,20.79773600919382,True
Poland,POL,19.076267455907114,51.88441732442235,True
Czech Republic,CZE,15.538166236147262,49.758268032421654,False
Poland,POL,19.076267455907114,51.88441732442235,True
United States,USA,-99.31483211377505,37.23674500000004,True
Liberia,LBR,-9.71018446570726,6.330298671896372,True
Ireland,IRL,-7.806698877467026,53.510364590053854,True
Netherlands,NLD,5.398113217342898,52.04023468689047,True
Libya,LBY,17.258924170759457,26.303265590921555,True
Mali,MLI,-0.7009443998886491,17.954795843980627,True
Oman,OMN,56.97737417306399,20.79773600919382,True
Belarus,BLR,27.78641113896777,53.70603740092703,True
Russian Federation,RUS,88.59732850428603,59.40587000000008,True
South Africa,ZAF,26.147627045756522,-28.408524061803796,True
Tunisia,TUN,8.914019710111802,33.94155904798339,True
United States,USA,-99.31483211377505,37.23674500000004,True
Portugal,PRT,-8.367926168946118,39.51081858983509,True
Slovenia,SVN,14.732281029695073,46.1274431422704,True
Turkey,TUR,35.45493090001703,38.63352071792403,True
Denmark,DNK,9.460776896117707,56.32431427675131,True
Austria,AUT,14.953149823900707,47.91918132180231,True
"Serbia, FR(Serbia/Montenegro)",SER,,,False
United States,USA,-99.31483211377505,37.23674500000004,True
Denmark,DNK,9.460776896117707,56.32431427675131,True
China,CHN,98.76958323052159,36.79871023207684,True
United Kingdom,GBR,-1.753312127795028,54.22468791362445,True
Spain,ESP,-3.5199679433204363,39.917912604322396,True
Libya,LBY,17.258924170759457,26.303265590921555,True
"Serbia, FR(Serbia/Montenegro)",SER,,,False
Oman,OMN,56.97737417306399,20.79773600919382,True
Thailand,THA,101.66324449034873,13.037021084032567,True
Burkina Faso,BFA,-1.2756293256470332,12.241397813358816,True
Tanzania,TZA,34.14207062768624,-6.207829437269719,True
Ukraine,UKR,30.980774020171626,48.804606078790414,True
Bosnia and Herzegovina,BIH,18.115159909331382,43.853096239912816,True
Uganda,UGA,32.54650624332488,1.3803727233898533,True
Malaysia,MYS,102.07211202137817,3.8329188094189277,True
Mauritania,MRT,-11.492962824158509,21.163411363199195,True
Germany,DEU,10.432351054415541,51.43122793233069,True
Spain,ESP,-3.5199679433204363,39.917912604322396,True
Tunisia,TUN,8.914019710111802,33.94155904798339,True
United Arab Emirates,ARE,54.987923662782734,24.28183858896037,True
Nigeria,NGA,7.831878148303045,8.927685349966659,True
Poland,POL,19.076267455907114,51.88441732442235,True
Occ.Pal.Terr,PSE,35.30150277949676,32.13028717704515,False
Portugal,PRT,-8.367926168946118,39.51081858983509,True
Jordan,JOR,36.31227573435423,31.294575914020967,True
Occ.Pal.Terr,PSE,35.30150277949676,32.13028717704515,False
Uganda,UGA,32.54650624332488,1.3803727233898533,True
Italy,ITA,12.631183369107305,42.55821655941108,True
France,FRA,,,False
Bulgaria,BGR,25.138533162759185,42.73941996924254,True
Albania,ALB,19.967590031898183,41.24789602311034,True
Uruguay,URY,-55.818919492674105,-32.38745431898117,True
Tunisia,TUN,8.914019710111802,33.94155904798339,True
Bulgaria,BGR,25.138533162759185,42.73941996924254,True
Belgium,BEL,4.73735646239664,50.579677842809055,True
Mauritania,MRT,-11.492962824158509,21.163411363199195,True
Mali,MLI,-0.7009443998886491,17.954795843980627,True
Austria,AUT,14.953149823900707,47.91918132180231,True
Argentina,ARG,-64.08055162984822,-37.23919951756829,True
Slovak Republic,SVK,19.630113820701496,48.71193655048388,False
United States,USA,-99.31483211377505,37.23674500000004,True
Saudi Arabia,SAU,44.55272448770118,24.26549591724806,True
Mauritania,MRT,-11.492962824158509,21.163411363199195,True
Bahrain,BHR,,,False
Poland,POL,19.076267455907114,51.88441732442235,True
Libya,LBY,17.258924170759457,26.303265590921555,True
Lebanon,LBN,35.79466178592026,33.865181281055996,True
Greece,GRC,21.806331544482997,39.08045726170843,True
United Arab Emirates,ARE,54.987923662782734,24.28183858896037,True
France,FRA,,,False
Poland,POL,19.076267455907114,51.88441732442235,True
Ukraine,UKR,30.980774020171626,48.804606078790414,True
Pakistan,PAK,70.0926280198014,30.35765635835316,True
Uruguay,URY,-55.818919492674105,-32.38745431898117,True
Saudi Arabia,SAU,44.55272448770118,24.26549591724806,True
Fm Sudan,SDN,29.61560321102388,15.277565000000067,True
Oman,OMN,56.97737417306399,20.79773600919382,True
Ghana,GHA,-1.0873747725227225,7.815686041693979,True
Belgium,BEL,4.73735646239664,50.579677842809055,True
"Hong Kong, China",HKG,,,False
Brazil,BRA,-49.71162179067407,-14.073688449767289,True
Lebanon,LBN,35.79466178592026,33.865181281055996,True
Germany,DEU,10.432351054415541,51.43122793233069,True
Uganda,UGA,32.54650624332488,1.3803727233898533,True
Algeria,DZA,0.5262737270331161,27.916216233831705,True
Russian Federation,RUS,88.59732850428603,59.40587000000008,True
Occ.Pal.Terr,PSE,35.30150277949676,32.13028717704515,False
Slovak Republic,SVK,19.630113820701496,48.71193655048388,False
Spain,ESP,-3.5199679433204363,39.917912604322396,True
Qatar,QAT,51.179364987393605,25.349047349544065,True
Poland,POL,19.076267455907114,51.88441732442235,True
Bahrain,BHR,,,False
Qatar,QAT,51.179364987393605,25.349047349544065,True
Kuwait,KWT,47.393072294433196,29.202662258413646,True
Mexico,MEX,-102.25017235234306,23.599373785897797,True
Canada,CAN,-110.24380777716146,56.70192,True
Mauritius,MUS,,,False
Niger,NER,9.77410100540003,17.39008871100311,True
Jordan,JOR,36.31227573435423,31.294575914020967,True
Tunisia,TUN,8.914019710111802,33.94155904798339,True
Portugal,PRT,-8.367926168946118,39.51081858983509,True
France,FRA,,,False
Bahrain,BHR,,,False
Romania,ROM,,,False
Mexico,MEX,-102.25017235234306,23.599373785897797,True
Austria,AUT,14.953149823900707,47.91918132180231,True
Lebanon,LBN,35.79466178592026,33.865181281055996,True
Uruguay,URY,-55.818919492674105,-32.38745431898117,True
Libya,LBY,17.258924170759457,26.303265590921555,True
France,FRA,,,False
Belgium,BEL,4.73735646239664,50.579677842809055,True
Belarus,BLR,27.78641113896777,53.70603740092703,True
Netherlands,NLD,5.398113217342898,52.04023468689047,True
Fm Sudan,SDN,29.61560321102388,15.277565000000067,True
Fm Sudan,SDN,29.61560321102388,15.277565000000067,True
Mauritius,MUS,,,False
Belgium,BEL,4.73735646239664,50.579677842809055,True
Occ.Pal.Terr,PSE,35.30150277949676,32.13028717704515,False
Uganda,UGA,32.54650624332488,1.3803727233898533,True
Mali,MLI,-0.7009443998886491,17.954795843980627,True
Saudi Arabia,SAU,44.55272448770118,24.26549591724806,True
Malaysia,MYS,102.07211202137817,3.8329188094189277,True
Ukraine,UKR,30.980774020171626,48.804606078790414,True
United Arab Emirates,ARE,54.987923662782734,24.28183858896037,True
Spain,ESP,-3.5199679433204363,39.917912604322396,True
Latvia,LVA,24.504423151312388,56.8950546331989,True
United Kingdom,GBR,-1.753312127795028,54.22468791362445,True
Austria,AUT,14.953149823900707,47.91918132180231,True
Belarus,BLR,27.78641113896777,53.70603740092703,True
Philippines,PHL,125.20586583562849,7.6038643457295905,True
Albania,ALB,19.967590031898183,41.24789602311034,True
Kuwait,KWT,47.393072294433196,29.202662258413646,True
Argentina,ARG,-64.08055162984822,-37.23919951756829,True
Tunisia,TUN,8.914019710111802,33.94155904798339,True
Netherlands,NLD,5.398113217342898,52.04023468689047,True
South Africa,ZAF,26.147627045756522,-28.408524061803796,True
Austria,AUT,14.953149823900707,47.91918132180231,True
Occ.Pal.Terr,PSE,35.30150277949676,32.13028717704515,False
Cote d'Ivoire,CIV,-5.682611007233913,7.540625311712404,False
Latvia,LVA,24.504423151312388,56.8950546331989,True
Qatar,QAT,51.179364987393605,25.349047349544065,True
Uruguay,URY,-55.818919492674105,-32.38745431898117,True
Romania,ROM,,,False
Latvia,LVA,24.504423151312388,56.8950546331989,True
Philippines,PHL,125.20586583562849,7.6038643457295905,True
Spain,ESP,-3.5199679433204363,39.917912604322396,True
Netherlands,NLD,5.398113217342898,52.04023468689047,True
South Africa,ZAF,26.147627045756522,-28.408524061803796,True
Netherlands,NLD,5.398113217342898,52.04023468689047,True
Austria,AUT,14.953149823900707,47.91918132180231,True
Mauritania,MRT,-11.492962824158509,21.163411363199195,True
Saudi Arabia,SAU,44.55272448770118,24.26549591724806,True
Brazil,BRA,-49.71162179067407,-14.073688449767289,True
Saudi Arabia,SAU,44.55272448770118,24.26549591724806,True
Ukraine,UKR,30.980774020171626,48.804606078790414,True
China,CHN,98.76958323052159,36.79871023207684,True
Portugal,PRT,-8.367926168946118,39.51081858983509,True
Uruguay,URY,-55.818919492674105,-32.38745431898117,True
Uganda,UGA,32.54650624332488,1.3803727233898533,True
Tanzania,TZA,34.14207062768624,-6.207829437269719,True
Poland,POL,19.076267455907114,51.88441732442235,True
Lebanon,LBN,35.79466178592026,33.865181281055996,True
Poland,POL,19.076267455907114,51.88441732442235,True
Tunisia,TUN,8.914019710111802,33.94155904798339,True
Slovak Republic,SVK,19.630113820701496,48.71193655048388,False
Canada,CAN,-110.24380777716146,56.70192,True
Czech Republic,CZE,15.538166236147262,49.758268032421654,False
Cyprus,CYP,33.032991202207015,34.83987630872917,True
Tunisia,TUN,8.914019710111802,33.94155904798339,True
Bahrain,BHR,,,False
Kuwait,KWT,47.393072294433196,29.202662258413646,True
Croatia,HRV,15.583559315982109,44.54481364600758,True
Greece,GRC,21.806331544482997,39.08045726170843,True
Lebanon,LBN,35.79466178592026,33.865181281055996,True
Germany,DEU,10.432351054415541,51.43122793233069,True
Slovenia,SVN,14.732281029695073,46.1274431422704,True
Uruguay,URY,-55.818919492674105,-32.38745431898117,True
Algeria,DZA,0.5262737270331161,27.916216233831705,True
Libya,LBY,17.258924170759457,26.303265590921555,True
Tunisia,TUN,8.914019710111802,33.94155904798339,True
United States,USA,-99.31483211377505,37.23674500000004,True
Libya,LBY,17.258924170759457,26.303265590921555,True
Belarus,BLR,27.78641113896777,53.70603740092703,True
Czech Republic,CZE,15.538166236147262,49.758268032421654,False
Bosnia and Herzegovina,BIH,18.115159909331382,43.853096239912816,True
"Hong Kong, China",HKG,,,False
